N,P,K,temperature,humidity,ph,rainfall,crop,region,season,soil_texture,historical_yield,market_price,estimated_profit,moisture,moisture_category,season_encoded
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,Tamil Nadu,Rabi,Loamy,2.4023987736485295,4781.549502365189,114871.88660621867,23.77201471,Low,0
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,Tamil Nadu,Kharif,Loamy,3.4468474780183116,4919.727606200167,169575.50691968115,18.48522915,Low,1
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,Tamil Nadu,Rabi,Loamy,2.373078405165055,5002.675634068059,118717.41515252308,20.74619325,Low,0
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,Tamil Nadu,Kharif,Loamy,2.052235006937313,4769.328315341805,97877.82528321813,22.74378977,Low,1
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans,Tamil Nadu,Kharif,Loamy,2.2117856776425846,3723.9644639065377,82366.11265318426,20.57940608,Low,1
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,Tamil Nadu,Kharif,Loamy,5.063811635128037,3616.5878659760183,183137.1971519224,22.91244883,Low,1
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,Tamil Nadu,Kharif,Loamy,5.660697549953221,6226.6973795090125,352474.5060048681,19.27907819,Low,1
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,Tamil Nadu,Kharif,Loamy,5.652755718869461,6315.394535170611,356993.82575602614,18.18325169,Low,1
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,Tamil Nadu,Kharif,Loamy,2.3415746816944427,5499.870511607027,128783.57542576877,24.93896255,Low,1
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,Tamil Nadu,Kharif,Loamy,4.212380130369821,6894.036354357393,290403.01757142285,20.01730914,Low,1
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans,Tamil Nadu,Rabi,Loamy,4.443774880419651,6492.051038959912,288492.13329332357,24.75485098,Low,0
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,Tamil Nadu,Kharif,Loamy,4.301955390770558,6407.003040860488,275626.4127031313,23.96362799,Low,1
20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans,Tamil Nadu,Kharif,Loamy,2.1272915300745776,6305.279135799248,134131.66900341693,22.33195853,Low,1
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,Tamil Nadu,Rabi,Loamy,2.4279064137161925,4861.9857324288505,118044.46343160626,20.83398341,Low,0
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,Tamil Nadu,Rabi,Loamy,3.809678863431841,5072.730309297409,193254.73439220403,21.79992115,Low,0
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,Tamil Nadu,Kharif,Loamy,4.968912431855301,3872.6182322070576,192427.00877843148,24.67385131,Low,1
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,Tamil Nadu,Rabi,Loamy,4.7111118221115715,3469.9337101565143,163472.45723861823,24.32991649,Low,0
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,Tamil Nadu,Rabi,Loamy,2.4702389326367493,2449.1029313421104,60498.69411036068,23.22323766,Low,0
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans,Tamil Nadu,Kharif,Loamy,3.640445975859096,3178.170141295742,115699.56701475618,21.90539577,Low,1
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,Tamil Nadu,Rabi,Loamy,2.2002711391239327,3450.106345912649,75911.69419819933,24.89487354,Low,0
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,Tamil Nadu,Kharif,Loamy,4.646157160528892,2261.5422801700847,105074.80858851077,21.1893007,Low,1
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,Tamil Nadu,Kharif,Loamy,2.339448782574067,5614.608246595358,131350.88427127828,20.24768314,Low,1
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.988265051033887,2675.426914112626,160211.65486376078,57.92887167,Medium,1
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,Tamil Nadu,Kharif,Clay,2.0347393531753784,6626.311398230873,134828.16568374925,62.73178224,High,1
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.3198377852462766,3416.5536185524434,79258.50179637852,59.38967583,Medium,1
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.925911156801478,1627.58561803865,80173.42154546214,43.35795962,Medium,1
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.862940971795191,2738.127386950289,105772.24469044775,55.46985938,Medium,1
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.726853689103489,3507.411007348157,165790.18659285823,42.35249879,Medium,1
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.144327360523159,3666.764588559645,188630.37397524825,45.03186173,Medium,1
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.120625333137395,3987.1117815856796,204165.05594838204,38.23184742,Medium,1
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,Tamil Nadu,Rabi,Loamy,5.578386864768435,4698.432289731006,262096.72970039322,63.47742011,High,0
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,Tamil Nadu,Kharif,Clay,5.8892682095755,4337.786054217611,255463.85509043722,67.38680755,High,1
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,Tamil Nadu,Kharif,Clay,2.614287420933441,1994.9979549404832,52154.98058388845,68.75810535,High,1
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.541040987396508,2582.931610941583,143121.29923869402,40.03262418,Medium,1
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas,Tamil Nadu,Rabi,Loamy,2.9380159324019384,3884.312689557219,114121.72568350134,49.47225353,Medium,0
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.65800820891983,4632.230091080884,123125.05607698442,56.67369054,Medium,1
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.9093806703070655,1802.7527498082477,106531.5225305977,57.23265151,Medium,1
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,Tamil Nadu,Rabi,Clay,3.5077323633927664,3056.4640522406416,107212.57873591097,34.13737127,Medium,0
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,Tamil Nadu,Kharif,Clay,5.267594634042265,5261.920039386547,277176.61764232034,38.80023714,Medium,1
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,Tamil Nadu,Kharif,Clay,2.269546131127435,4965.763141002759,112700.28524758032,34.69776639,Medium,1
26,67,24,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.2442437125978807,6300.0921592306995,204390.34376371405,37.73992903,Medium,1
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.192230618831665,6128.386433759531,318199.95685398835,40.1242747,Medium,1
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,Tamil Nadu,Kharif,Clay,3.810844169316453,4353.934658410753,165921.66506589443,55.96805489,Medium,1
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.137807924267197,3461.265482233928,73995.20775912213,50.12323801,Medium,1
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.049250225890387,5412.4325952235995,110914.28718378455,47.19188279,Medium,1
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.728545028365682,2225.0892610437572,105214.34762978328,50.54621094,Medium,1
16,71,24,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas,Tamil Nadu,Kharif,Clay,4.377786265673862,2074.9996249977276,90839.04859593466,38.40975482,Medium,1
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.236475167580362,4532.43914147721,101366.87588483036,45.3733757,Medium,1
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.801198277297822,6172.188916306783,358060.9170843562,49.4421345,Medium,1
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.930137928331474,1773.415938674093,105166.01120638804,34.13307843,Medium,1
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,Tamil Nadu,Kharif,Clay,2.0158068369532804,6542.26824383521,131879.4905510535,35.42910045,Medium,1
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.767462302870852,3740.4687306027417,103516.06207010277,46.68746847,Medium,1
6,69,19,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas,Tamil Nadu,Rabi,Clay,4.636804100247172,6529.4879693651765,302759.56588867033,41.69617915,Medium,0
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,Tamil Nadu,Kharif,Clay,3.925715761065258,1692.5544496989828,66444.87679644431,57.97429171,Medium,1
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,Tamil Nadu,Kharif,Clay,3.775264230257431,2474.285573235882,93410.8182007943,67.07780816,High,1
27,71,23,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.4005286093281164,5498.849807930912,186989.96090267482,46.48714759,Medium,1
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.062359674100377,4571.017287481305,231401.3358576105,39.04468913,Medium,1
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.833883779774045,6116.986725350489,295688.0291276488,34.51086611,Medium,1
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,Tamil Nadu,Rabi,Clay,3.586564347000858,2343.310576517176,84044.34167686528,37.57792132,Medium,0
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.5254972675980922,4536.927577593058,159949.2577809476,32.24914235,Medium,1
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,Tamil Nadu,Rabi,Loamy,4.392237210403768,5625.7688611126205,247097.11328909677,36.82639309,Medium,0
39,60,15,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas,Tamil Nadu,Kharif,Clay,2.305735434088618,3929.1889600990353,90596.70212530154,30.98685456,Medium,1
6,66,15,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.7123256707688923,3424.3386385779004,127122.6023339854,30.40046769,Medium,1
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.8338673009936013,3062.8062549537203,117423.9275014574,35.72032498,Medium,1
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.042433890886628,5429.047490329275,165175.1807981078,47.52980027,Medium,1
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.7687475636289687,5388.495054507476,149193.82553794322,52.10010827,Medium,1
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,Tamil Nadu,Kharif,Clay,5.817166613576656,4994.947423289319,290564.4138732937,34.80541039,Medium,1
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas,Tamil Nadu,Rabi,Loamy,5.4312536178050745,1757.4326603777392,95450.62494725393,47.19847683,Medium,0
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.7701887630469373,4460.156888892587,123554.76495036631,46.24856523,Medium,1
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.932733897435085,5412.951765430262,212876.98893088676,52.79913039,Medium,1
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,Tamil Nadu,Kharif,Clay,3.4117943712149055,4143.865583213777,141380.17271879938,66.45457122,High,1
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.365843923922353,2479.866392683235,83468.43229952111,36.52780776,Medium,1
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,Tamil Nadu,Kharif,Clay,4.715720276880214,4248.665202254344,200355.16643946187,56.92831399,Medium,1
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,Tamil Nadu,Kharif,Clay,2.6369424752637767,3734.674284535375,98481.21252166686,32.31528909,Medium,1
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.818888743283527,4841.590706935103,233310.869572357,56.46868874,Medium,1
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.7594926450207087,4120.803304517162,154921.29714909304,45.70976142,Medium,1
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,Tamil Nadu,Kharif,Clay,3.9344723506648576,3607.376813023999,141931.24329272436,45.01110015,Medium,1
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.3871880005633,6355.384417028504,215268.81836325934,31.94550613,Medium,1
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas,Tamil Nadu,Kharif,Clay,5.322066928451468,5557.355855502508,295766.19808206015,35.48885969,Medium,1
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.0376260226549032,5639.952173088557,114921.13314414315,49.94704718,Medium,1
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.414266089687467,2154.975632685731,52026.845940959545,35.6395615,Medium,1
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,Tamil Nadu,Kharif,Clay,5.7585770184591745,4234.097142699802,243823.74499874737,32.45974539,Medium,1
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas,Tamil Nadu,Kharif,Clay,5.097409846449856,3621.9690053443514,184626.60471378488,51.29019509,Medium,1
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,Tamil Nadu,Kharif,Clay,4.42556355423835,4571.133218136858,202298.4057175474,38.83786012,Medium,1
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,Tamil Nadu,Kharif,Clay,4.252558439099538,6691.927168502557,284578.11354255024,44.93322042,Medium,1
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.809689092062857,5551.770243503481,322540.59025321325,57.3414485,Medium,1
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.632238254627323,4083.6825313678983,230002.7297292362,48.41490082,Medium,1
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.9865626940995242,5804.860572553478,173365.8003043742,60.54880693,High,1
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.740601566035625,2715.855345781538,155906.4345111972,59.33157782,Medium,1
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas,Tamil Nadu,Kharif,Clay,5.149961556433934,4811.373902988495,247783.90634020237,62.4901206,High,1
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,Tamil Nadu,Kharif,Clay,4.722558468000931,3777.9660850585865,178416.65726813753,43.61444121,Medium,1
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.369404693749773,2610.798044183307,87968.35184503961,47.2879691,Medium,1
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,Tamil Nadu,Kharif,Clay,4.981305212760853,2287.328388558763,113938.80825223649,40.7192594,Medium,1
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.695861229299824,6747.765008286588,181910.38070265818,66.68832981,High,1
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,Tamil Nadu,Kharif,Clay,2.4243103825428283,3615.8983250438487,87660.59851623024,61.33186249,High,1
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.599983791826354,6569.804601846111,302209.94683958305,63.46513414,High,1
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,Tamil Nadu,Kharif,Clay,4.443360995112338,4244.466721531645,188596.97875506053,39.37252634,Medium,1
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.066980484356726,3748.782622237216,77486.60520259957,56.01334416,Medium,1
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.714080027591109,2067.2803570202263,56107.64328420014,35.39454002,Medium,1
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,Tamil Nadu,Kharif,Clay,3.1544681190964363,1517.570950497647,47871.29181811703,56.03021253,Medium,1
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.057667528495898,4429.991627732155,224054.2480708961,67.10604388,High,1
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,Tamil Nadu,Kharif,Clay,3.5225564722562694,1807.6043198775008,63673.88296262882,34.75591197,Medium,1
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,Tamil Nadu,Rabi,Loamy,2.9137212630067904,2527.5986704906136,73647.17990556195,59.96669215,Medium,0
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.043601038564828,3213.695611427057,129949.02911997678,36.67847052,Medium,1
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.236142575199679,2128.339666190616,47592.709420551095,33.10695144,Medium,1
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.9957973739335615,5260.657592628097,157598.64201158902,45.93248374,Medium,1
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,Tamil Nadu,Kharif,Clay,4.871035137012591,4104.426478657051,199928.05594823352,54.32342534,Medium,1
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.798863732709307,6263.364907469099,300570.3469917765,56.31006755,Medium,1
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,Tamil Nadu,Kharif,Clay,3.763354292500231,6317.8902976915215,237764.5957136295,60.24218572,High,1
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,Tamil Nadu,Kharif,Loamy,5.311507190781158,4703.645170053664,249834.45143623097,35.29006485,Medium,1
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.006490524884624,4110.965899336241,164705.45923814445,48.17631461,Medium,1
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,Tamil Nadu,Kharif,Clay,5.612441389542459,4173.179055448989,234217.2285677361,40.58227261,Medium,1
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,Tamil Nadu,Kharif,Clay,4.152683514839807,3098.1031518881937,128654.41886119348,69.69141302,High,1
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,Tamil Nadu,Kharif,Clay,2.355343879836276,5547.580721455317,130664.60300177493,47.70351758,Medium,1
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.244672224660665,6640.204993631079,281854.9370251888,50.54495302,Medium,1
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas,Tamil Nadu,Rabi,Loamy,3.1834445240235767,6089.334159091425,193850.57483709307,62.56532471,High,0
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.553170873912886,3790.4671766145084,134681.77570469482,58.25799145,Medium,1
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,Tamil Nadu,Kharif,Loamy,3.6936404973641004,3216.3446783962654,118800.20957605958,66.35375127,High,1
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.9831516949750374,6703.771126677965,199983.66199274088,44.82294584,Medium,1
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas,Tamil Nadu,Kharif,Loamy,4.407654857646609,3285.3278404057382,144805.91214725995,42.89833235,Medium,1
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas,Tamil Nadu,Kharif,Loamy,2.0356025387744747,2971.422602047992,60486.35392500748,66.34777265,High,1
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,Tamil Nadu,Kharif,Clay,3.55125195573429,3569.334329109115,126756.05516918286,48.93905624,Medium,1
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,Tamil Nadu,Rabi,Clay,4.8785472888383055,6688.4087459612965,326297.18354251893,64.70930606,High,0
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans,Tamil Nadu,Rabi,Clay,4.956415192108979,4788.716552982533,237348.67473906372,51.27868781,Medium,0
36,58,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans,Tamil Nadu,Rabi,Sandy,5.88788368708192,6460.84126485089,380406.81888141274,59.3189118,Medium,0
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans,Tamil Nadu,Rabi,Sandy,3.1149022626860337,6123.121455837621,190729.24877490007,61.09387478,High,0
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,Tamil Nadu,Rabi,Sandy,4.45275850139539,5820.753986205425,259184.1179660731,54.65030015,Medium,0
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,Tamil Nadu,Rabi,Clay,2.021882506560268,6393.68169532403,129272.73172290255,54.1077461,Medium,0
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans,Tamil Nadu,Rabi,Sandy,3.167132767846091,4356.41569070196,137973.46884381038,55.27755933,Medium,0
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans,Tamil Nadu,Rabi,Sandy,2.5593720823083723,5286.821649476071,135309.43733812554,53.57014709,Medium,0
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans,Tamil Nadu,Rabi,Loamy,3.544724925984462,6784.9061218876495,240506.2585071972,58.59986279,Medium,0
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans,Tamil Nadu,Rabi,Loamy,3.2871817722431675,6424.830599188003,211195.86035400952,55.77264351,Medium,0
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans,Tamil Nadu,Rabi,Loamy,3.906176038741967,3974.9440788480415,155268.3131613548,45.89239456,Medium,0
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans,Tamil Nadu,Rabi,Sandy,4.968485749641417,6188.421733292053,307470.85194632807,45.38497051,Medium,0
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans,Tamil Nadu,Rabi,Loamy,4.1104117146709385,2750.6031462823375,113061.11394889661,56.85420099,Medium,0
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans,Tamil Nadu,Rabi,Sandy,3.8569628561285563,4766.614677048299,183846.55758852503,58.51663927,Medium,0
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans,Tamil Nadu,Rabi,Sandy,5.905673639300364,5838.339999322755,344793.306312733,51.79939437,Medium,0
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans,Tamil Nadu,Rabi,Loamy,4.714573194487906,6215.6593187995995,293041.80810481554,50.7330069,Medium,0
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans,Tamil Nadu,Rabi,Sandy,3.6329693392032376,1950.2620051916865,70852.42068274422,47.18283631,Medium,0
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans,Tamil Nadu,Rabi,Clay,2.3393857366553203,4233.375321365256,99034.97844710512,43.6672299,Medium,0
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,Tamil Nadu,Rabi,Sandy,5.045709862323369,3990.7986475301836,201364.1209438981,44.8302551,Medium,0
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,Tamil Nadu,Rabi,Loamy,2.5529276182518847,4578.0398663954975,116874.04412379234,43.58788762,Medium,0
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,Tamil Nadu,Rabi,Sandy,2.0936712460605573,4955.190951562006,103745.40814024826,55.59160391,Medium,0
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,Tamil Nadu,Rabi,Clay,5.14230210443605,3024.090827583906,155507.88626690477,61.5620517,High,0
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,Tamil Nadu,Rabi,Clay,2.4233596215298645,5063.397166099083,122704.32240093261,49.32609633,Medium,0
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,Tamil Nadu,Rabi,Sandy,4.254943618002741,4827.053613406839,205388.409661225,55.25435777,Medium,0
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans,Tamil Nadu,Rabi,Loamy,5.759903358608456,5635.810475975395,324617.236890514,51.66921088,Medium,0
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,Tamil Nadu,Rabi,Loamy,4.599027490232318,6537.251884686363,300650.01128245617,49.66474269,Medium,0
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,Tamil Nadu,Rabi,Clay,5.958495849056467,6857.62827786725,408611.4962804426,46.01868196,Medium,0
